
<!-- saved from url=(0136)http://www.dwa.gov.za/hydrology/Verified/HyData.aspx?Station=W4H013100.00&DataType=Daily&StartDT=2000-01-01&EndDT=2019-04-09&SiteType=DC -->
<html xmlns="http://www.w3.org/1999/xhtml" class="gr__dwa_gov_za"><head><meta http-equiv="Content-Type" content="text/html; charset=UTF-8"></head><body data-gr-c-s-loaded="true"><p></p><pre>Data are continuously updated and reviewed.
The format of this file is as follows:
POS.  1-8   = Date of daily flow  CCYYMMDD
POS. 10-18  = Daily avg flow rate in cubic metres/sec 99999.999
POS. 20-24  = Quality code

W4H013
Variable 100.00 Surface Water Level

DATE     D AVG F/R  QUAL
20070625     5.499     2
20070626     5.504     2
20070627     5.530     2
20070628     5.512     2
20070629     5.498     2
20070630     5.509     2
20070701     5.509     2
20070702     5.511     2
20070703     5.517     2
20070704     5.517     2
20070705     6.486     2
20070706     5.541     2
20070707     5.534     2
20070708     5.525     2
20070709     5.534     2
20070710     5.540     2
20070711     5.540     2
20070712     5.532     2
20070713     5.530     2
20070714     5.539     2
20070715     5.543     2
20070716     5.540     2
20070717     5.544     2
20070718     5.533     2
20070719     5.546     2
20070720     5.542     2
20070721     5.545     2
20070722     5.543     2
20070723     5.554     2
20070724     5.549     2
20070725     5.550     2
20070726     5.551     2
20070727     5.526     2
20070728     5.533     2
20070729     5.550     2
20070730     5.544     2
20070731     4.076     2
20070801     5.554     2
20070802     5.729     2
20070803     5.536     2
20070804     5.558     2
20070805     5.569     2
20070806     5.564     2
20070807     5.572     2
20070808     5.564     2
20070809     5.564     2
20070810     5.571     2
20070811     5.559     2
20070812     5.566     2
20070813     5.576     2
20070814     5.571     2
20070815     5.635     2
20070816     5.572     2
20070817     5.573     2
20070818     5.569     2
20070819     5.577     2
20070820     5.574     2
20070821     5.564     2
20070822     5.567     2
20070823     5.565     2
20070824     5.569     2
20070825     5.572     2
20070826     5.575     2
20070827     5.564     2
20070828     5.568     2
20070829     5.580     2
20070830     5.577     2
20070831     5.563     2
20070901     5.571     2
20070902     5.579     2
20070903     5.563     2
20070904     5.547     2
20070905     5.542     2
20070906     5.545     2
20070907     5.530     2
20070908     5.531     2
20070909     5.540     2
20070910     5.544     2
20070911     5.540     2
20070912     5.547     2
20070913     5.537     2
20070914     5.549     2
20070915     5.545     2
20070916     5.535     2
20070917     5.522     2
20070918     5.525     2
20070919     5.525     2
20070920     5.522     2
20070921     5.524     2
20070922     5.533     2
20070923     5.523     2
20070924     8.127     2
20070925     7.959     2
20070926    10.488     2
20070927    10.484     2
20070928    10.490     2
20070929    10.518     2
20070930    10.534     2
20071001    16.999     2
20071002    22.794     2
20071003    22.505     2
20071004    37.564     2
20071005    64.717     2
20071006   458.050     2
20071007   586.339     2
20071008   396.058     2
20071009   228.194     2
20071010    80.085     2
20071011    50.887     2
20071012    50.857     2
20071013    37.965     2
20071014    21.996     2
20071015    17.202     2
20071016    10.458     2
20071017    10.480     2
20071018    10.450     2
20071019    10.424     2
20071020    10.427     2
20071021    10.444     2
20071022     8.696     2
20071023     6.498     2
20071024     6.484     2
20071025     6.466     2
20071026     6.455     2
20071027     6.477     2
20071028     6.497     2
20071029     6.503     2
20071030     6.490     2
20071031     6.483     2
20071101     6.489     2
20071102     6.517     2
20071103     6.489     2
20071104     6.483     2
20071105     6.480     2
20071106     6.508     2
20071107     6.500     2
20071108     6.495     2
20071109     6.497     2
20071110     6.489     2
20071111     6.494     2
20071112     6.487     2
20071113     6.484     2
20071114     6.478     2
20071115     6.654     2
20071116     6.766     2
20071117     6.503     2
20071118     6.481     2
20071119     6.469     2
20071120     6.474     2
20071121     6.469     2
20071122     6.539     2
20071123     6.514     2
20071124     6.516     2
20071125     6.506     2
20071126     6.492     2
20071127     6.501     2
20071128     6.516     2
20071129     6.517     2
20071130     6.528     2
20071201     6.525     2
20071202     6.516     2
20071203     6.511     2
20071204     7.022     2
20071205     6.561     2
20071206     6.563     2
20071207     6.775     2
20071208     6.626     2
20071209     6.613     2
20071210     6.563     2
20071211     6.572     2
20071212     6.634     2
20071213     6.627     2
20071214     6.614     2
20071215     6.617     2
20071216     6.621     2
20071217     6.698     2
20071218     6.639     2
20071219     6.620     2
20071220     6.604     2
20071221     6.612     2
20071222     6.611     2
20071223     6.611     2
20071224     6.619     2
20071225     6.624     2
20071226     6.632     2
20071227     6.632     2
20071228     6.620     2
20071229     6.620     2
20071230     6.622     2
20071231     6.628     2
20080101     6.621     2
20080102     6.620     2
20080103     6.634     2
20080104     6.651     2
20080105     6.661     2
20080106     6.660     2
20080107     6.662     2
20080108     6.627     2
20080109     6.650     2
20080110     6.642     2
20080111     6.631     2
20080112     6.630     2
20080113     6.618     2
20080114     6.620     2
20080115     6.624     2
20080116     6.624     2
20080117     6.590     2
20080118     6.581     2
20080119     6.563     2
20080120     6.587     2
20080121     6.614     2
20080122     6.625     2
20080123     6.620     2
20080124     6.615     2
20080125     6.621     2
20080126     6.622     2
20080127     6.606     2
20080128     6.594     2
20080129     6.620     2
20080130     6.614     2
20080131     6.618     2
20080201     6.617     2
20080202     6.616     2
20080203     6.615     2
20080204     6.620     2
20080205     6.627     2
20080206     6.624     2
20080207     6.623     2
20080208     6.622     2
20080209     6.588     2
20080210     6.582     2
20080211     6.587     2
20080212     5.106     2
20080213     6.596     2
20080214     6.591     2
20080215     6.592     2
20080216     6.605     2
20080217     6.611     2
20080218     6.612     2
20080219     6.608     2
20080220     6.598     2
20080221     6.589     2
20080222     6.574     2
20080223     6.556     2
20080224     6.547     2
20080225     6.549     2
20080226     6.550     2
20080227     6.537     2
20080228     6.550     2
20080229     6.548     2
20080301     6.571     2
20080302     6.575     2
20080303     6.571     2
20080304     6.571     2
20080305     6.563     2
20080306     6.551     2
20080307     6.546     2
20080308     6.548     2
20080309     6.546     2
20080310     6.544     2
20080311     6.569     2
20080312     6.598     2
20080313     6.581     2
20080314     6.585     2
20080315     6.602     2
20080316     6.572     2
20080317     6.578     2
20080318     6.596     2
20080319     6.596     2
20080320     6.601     2
20080321     6.571     2
20080322     6.563     2
20080323     6.574     2
20080324     6.574     2
20080325     6.579     2
20080326     6.575     2
20080327     6.575     2
20080328     6.575     2
20080329     6.582     2
20080330     6.566     2
20080331     6.587     2
20080401     6.585     2
20080402     6.563     2
20080403     6.554     2
20080404     6.561     2
20080405     6.563     2
20080406     6.548     2
20080407     6.555     2
20080408     6.559     2
20080409     6.563     2
20080410     6.556     2
20080411     6.556     2
20080412     6.644     2
20080413     6.571     2
20080414     6.520     2
20080415     6.500     2
20080416     6.514     2
20080417     6.503     2
20080418     6.512     2
20080419     6.514     2
20080420     6.530     2
20080421     6.490     2
20080422     6.481     2
20080423     6.483     2
20080424     6.492     2
20080425     6.499     2
20080426     6.499     2
20080427     6.499     2
20080428     6.522     2
20080429     6.504     2
20080430     6.503     2
20080501     6.507     2
20080502     6.493     2
20080503     6.499     2
20080504     6.499     2
20080505     6.499     2
20080506     6.499     2
20080507     6.499     2
20080508     6.507     2
20080509     6.512     2
20080510     6.502     2
20080511     6.502     2
20080512     6.501     2
20080513     6.508     2
20080514     6.499     2
20080515     6.502     2
20080516     6.524     2
20080517     6.520     2
20080518     6.502     2
20080519     6.508     2
20080520     6.499     2
20080521     6.504     2
20080522     6.503     2
20080523     6.501     2
20080524     6.516     2
20080525     6.516     2
20080526     6.521     2
20080527     6.529     2
20080528     6.517     2
20080529     6.526     2
20080530     6.531     2
20080531     6.528     2
20080601     6.531     2
20080602     6.528     2
20080603     6.538     2
20080604     6.531     2
20080605     6.531     2
20080606     6.531     2
20080607     6.531     2
20080608     6.531     2
20080609     6.531     2
20080610     6.531     2
20080611     6.531     2
20080612     6.531     2
20080613     4.088     2
20080614     6.550     2
20080615     6.542     2
20080616     6.547     2
20080617     6.557     2
20080618     6.569     2
20080619     6.597     2
20080620     6.579     2
20080621     6.578     2
20080622     6.572     2
20080623     6.584     2
20080624     6.590     2
20080625     6.559     2
20080626     6.569     2
20080627     6.543     2
20080628     6.546     2
20080629     6.546     2
20080630     6.546     2
20080701     3.916     2
20080702     4.141     2
20080703     6.558     2
20080704     6.572     2
20080705     6.588     2
20080706     6.590     2
20080707     6.595     2
20080708     6.602     2
20080709     6.605     2
20080710     6.612     2
20080711     6.594     2
20080712     6.616     2
20080713     6.594     2
20080714     6.590     2
20080715     6.600     2
20080716     6.602     2
20080717     6.596     2
20080718     6.593     2
20080719     6.618     2
20080720     6.613     2
20080721     6.620     2
20080722     6.621     2
20080723     6.615     2
20080724     6.618     2
20080725     6.619     2
20080726     6.627     2
20080727     6.618     2
20080728     6.614     2
20080729     4.988     2
20080730     6.546     2
20080731     6.549     2
20080801     6.527     2
20080802     6.550     2
20080803     6.556     2
20080804     6.560     2
20080805     6.649     2
20080806     5.602     2
20080807     6.582     2
20080808     6.591     2
20080809     6.582     2
20080810     6.572     2
20080811     6.587     2
20080812     6.598     2
20080813     6.600     2
20080814     6.602     2
20080815     6.609     2
20080816     6.610     2
20080817     6.608     2
20080818     6.605     2
20080819     6.614     2
20080820     6.614     2
20080821     6.620     2
20080822     6.620     2
20080823     6.625     2
20080824     6.622     2
20080825     6.625     2
20080826     6.628     2
20080827     6.612     2
20080828     6.603     2
20080829     6.593     2
20080830     6.592     2
20080831     6.554     2
20080901     6.595     2
20080902     6.617     2
20080903     6.633     2
20080904     6.636     2
20080905     6.635     2
20080906     6.637     2
20080907     6.641     2
20080908     6.645     2
20080909     6.660     2
20080910     6.665     2
20080911     6.654     2
20080912     6.652     2
20080913     6.632     2
20080914     6.628     2
20080915     3.572     2
20080916     3.608     2
20080917     3.546     2
20080918     3.465     2
20080919     3.507     2
20080920     3.406     2
20080921     3.646     2
20080922     3.243     2
20080923     3.124     2
20080924     6.623     2
20080925     5.364     2
20080926     6.630     2
20080927     6.643     2
20080928     6.642     2
20080929     8.807     2
20080930    10.775     2
20081001    10.782     2
20081002    10.750     2
20081003    10.797     2
20081004    17.022     2
20081005    21.845     2
20081006    21.864     2
20081007    21.821     2
20081008    38.885     2
20081009    52.171     2
20081010   446.496     2
20081011   602.673     2
20081012   436.724     2
20081013   244.729     2
20081014    73.518     2
20081015    32.748     2
20081016    20.919     2
20081017    20.904     2
20081018    14.430     2
20081019    10.032     2
20081020    10.291     2
20081021    10.310     2
20081022    10.316     2
20081023    10.282     2
20081024    10.273     2
20081025    10.274     2
20081026    10.253     2
20081027    10.239     2
20081028     8.148     2
20081029     6.391     2
20081030     6.409     2
20081031     6.398     2
20081101     6.388     2
20081102     6.398     2
20081103     6.395     2
20081104     6.369     2
20081105     6.356     2
20081106     6.372     2
20081107     6.358     2
20081108     6.341     2
20081109     6.342     2
20081110     6.342     2
20081111     6.348     2
20081112     6.391     2
20081113     6.543     2
20081114     6.400     2
20081115     6.369     2
20081116     6.373     2
20081117     6.366     2
20081118     6.359     2
20081119     4.186     2
20081120     6.343     2
20081121     6.353     2
20081122     6.325     2
20081123     6.336     2
20081124     6.331     2
20081125     6.332     2
20081126     6.334     2
20081127     6.326     2
20081128     6.325     2
20081129     6.321     2
20081130     6.334     2
20081201     6.306     2
20081202     6.302     2
20081203     6.314     2
20081204     6.314     2
20081205     6.388     2
20081206     6.310     2
20081207     6.301     2
20081208     6.298     2
20081209     6.289     2
20081210     6.290     2
20081211     6.289     2
20081212     6.292     2
20081213     6.288     2
20081214     6.289     2
20081215     6.287     2
20081216     6.287     2
20081217     6.274     2
20081218     6.282     2
20081219     6.280     2
20081220     6.278     2
20081221     6.290     2
20081222     6.287     2
20081223     6.297     2
20081224     6.302     2
20081225     6.270     2
20081226     6.243     2
20081227     6.251     2
20081228     6.319     2
20081229     6.279     2
20081230     6.265     2
20081231     6.247     2
20090101     6.258     2
20090102     6.268     2
20090103     6.274     2
20090104     6.480     2
20090105     6.676     2
20090106     6.290     2
20090107     6.295     2
20090108     6.296     2
20090109     6.296     2
20090110     6.289     2
20090111     6.256     2
20090112     6.284     2
20090113     6.268     2
20090114     6.264     1
20090115     6.257     1
20090116     6.260     1
20090117     6.270     1
20090118     6.276     1
20090119     6.277     1
20090120     6.262     1
20090121     6.261     1
20090122     6.252     1
20090123     6.250     1
20090124     6.230     1
20090125     6.234     1
20090126     6.237     1
20090127     4.688     1
20090128     6.315     1
20090129     6.266     1
20090130     6.268     1
20090131     6.266     1
20090201     6.268     1
20090202     6.272     1
20090203     6.286     1
20090204     6.269     1
20090205     6.268     1
20090206     6.266     1
20090207     6.244     1
20090208     6.239     1
20090209     6.245     1
20090210     6.244     1
20090211     6.290     1
20090212     6.244     1
20090213     6.230     1
20090214     6.255     1
20090215     6.259     1
20090216     6.258     1
20090217     6.244     1
20090218     6.251     1
20090219     6.261     1
20090220     6.272     1
20090221     6.271     1
20090222     6.273     1
20090223     6.321     1
20090224     6.263     1
20090225     6.269     1
20090226     6.270     1
20090227     6.282     1
20090228     6.301     1
20090301     6.326     1
20090302     6.302     1
20090303     6.306     1
20090304    21.566     1
20090305    61.519     1
20090306    73.370     1
20090307    60.820     1
20090308    51.518     1
20090309    51.423     1
20090310    51.333     2
20090311    51.300     2
20090312    51.374     2
20090313    51.330     2
20090314    51.181     2
20090315    51.083     2
20090316    50.967     2
20090317    50.978     2
20090318    50.715     2
20090319    50.744     2
20090320    50.700     2
20090321    50.616     2
20090322    50.392     2
20090323    50.475     2
20090324    50.350     2
20090325    50.189     2
20090326    50.082     2
20090327    49.962     2
20090328    49.844     2
20090329    49.707     2
20090330    49.493     2
20090331    49.493     2
20090401    49.317     2
20090402    49.242     2
20090403    49.191     2
20090404    48.785     2
20090405    48.670     2
20090406    48.580     2
20090407    48.527     2
20090408    23.580     2
20090409     7.153     2
20090410     7.134     2
20090411     7.116     2
20090412     7.108     2
20090413     7.107     2
20090414     7.088     2
20090415     7.090     2
20090416     7.085     2
20090417     7.076     2
20090418     7.069     2
20090419     7.075     2
20090420     7.082     2
20090421     7.045     2
20090422     7.051     2
20090423     7.035     2
20090424     7.035     2
20090425     7.033     2
20090426     7.062     2
20090427     7.026     2
20090428     7.032     2
20090429     7.044     2
20090430     7.038     2
20090501     7.046     2
20090502     7.040     2
20090503     7.038     2
20090504     7.070     2
20090505     7.029     2
20090506     7.011     2
20090507     7.052     2
20090508     7.001     2
20090509     6.995     2
20090510     6.989     2
20090511     6.989     2
20090512     6.980     2
20090513     6.987     2
20090514     6.976     2
20090515     6.984     2
20090516     6.970     2
20090517     6.956     2
20090518     6.954     2
20090519     6.947     2
20090520     6.949     2
20090521     6.945     2
20090522     6.953     2
20090523     6.945     2
20090524     6.950     2
20090525     6.931     2
20090526     6.933     2
20090527     6.920     2
20090528     7.068     2
20090529     6.921     2
20090530     6.909     2
20090531     6.896     2
20090601     6.878     2
20090602     6.876     2
20090603     6.881     2
20090604     6.890     2
20090605     6.880     2
20090606     6.886     2
20090607     6.873     2
20090608     6.843     2
20090609     6.852     2
20090610     6.855     2
20090611     6.857     2
20090612     6.839     2
20090613     6.830     2
20090614     6.835     2
20090615     6.846     2
20090616     6.851     2
20090617     6.841     2
20090618     6.835     2
20090619     6.852     2
20090620     6.842     2
20090621     6.829     2
20090622     6.821     2
20090623     6.793     2
20090624     6.798     2
20090625     6.763     2
20090626     6.779     2
20090627     6.770     2
20090628     6.766     2
20090629     6.763     2
20090630     6.758     2
20090701     6.765     2
20090702     6.763     2
20090703     6.753     2
20090704     6.765     2
20090705     6.769     2
20090706     6.769     2
20090707     6.771     2
20090708     6.764     2
20090709     6.761     2
20090710     6.748     2
20090711     6.756     2
20090712     6.748     2
20090713     6.750     2
20090714     6.745     2
20090715     6.740     2
20090716     6.745     2
20090717     6.726     2
20090718     6.725     2
20090719     6.727     2
20090720     6.738     2
20090721     6.730     2
20090722     6.726     2
20090723     6.719     2
20090724     6.706     2
20090725     6.713     2
20090726     6.710     2
20090727     6.719     2
20090728     5.316     2
20090729     6.742     2
20090730     6.762     2
20090731     6.774     2
20090801     6.781     2
20090802     6.860     2
20090803     6.840     2
20090804     6.855     2
20090805     6.859     2
20090806     6.865     2
20090807     6.877     2
20090808     6.912     2
20090809     6.919     2
20090810     6.925     2
20090811     6.937     2
20090812     6.943     2
20090813     6.930     2
20090814     6.923     2
20090815     6.943     2
20090816     6.964     2
20090817     6.943     2
20090818     6.975     2
20090819     6.981     2
20090820     6.959     2
20090821     6.972     2
20090822     7.000     2
20090823     7.012     2
20090824     7.030     2
20090825     7.029     2
20090826     7.031     2
20090827     7.062     2
20090828     7.057     2
20090829     7.063     2
20090830     7.092     2
20090831     7.112     2
20090901     7.112     2
20090902     7.109     2
20090903     7.131     2
20090904     7.143     2
20090905     7.157     2
20090906     7.170     2
20090907     7.164     2
20090908     7.171     2
20090909     7.187     2
20090910     7.163     2
20090911     7.180     2
20090912     7.180     2
20090913     7.199     2
20090914     7.234     2
20090915     7.236     2
20090916     7.245     2
20090917     7.268     2
20090918     7.273     2
20090919     7.255     2
20090920     7.267     2
20090921     7.270     2
20090922     7.300     2
20090923     7.316     2
20090924     7.335     2
20090925     7.360     2
20090926     7.328     2
20090927     7.340     2
20090928     9.441     2
20090929    10.234     2
20090930    10.230     2
20091001    10.246     2
20091002    10.316     2
20091003    10.241     2
20091004    10.225     2
20091005    10.238     2
20091006    10.231     2
20091007    10.237     2
20091008    10.226     2
20091009    10.228     2
20091010    16.179     2
20091011    21.117     2
20091012    21.107     2
20091013    21.083     2
20091014    21.097     2
20091015    21.119     2
20091016    21.168     2
20091017    21.176     2
20091018    21.265     2
20091019    21.039     2
20091020    21.046     2
20091021    37.622     2
20091022    50.088     2
20091023    49.987     2
20091024    63.623     2
20091025    91.816     2
20091026   596.050     2
20091027   630.724     2
20091028   386.828     2
20091029   184.706     2
20091030    72.129     2
20091031    40.985     2
20091101    38.677     2
20091102    38.626     2
20091103    38.646     2
20091104    26.676     2
20091105    13.004     2
20091106    12.955     2
20091107    12.939     2
20091108    12.945     2
20091109    12.926     2
20091110    12.954     2
20091111    12.931     2
20091112    12.916     2
20091113    12.912     2
20091114    12.925     2
20091115    12.962     2
20091116    12.944     2
20091117    12.898     2
20091118    12.838     2
20091119    12.877     2
20091120    12.341     2
20091121    10.212     2
20091122    10.221     2
20091123    10.262     2
20091124    10.231     2
20091125    10.234     2
20091126    10.255     2
20091127    10.235     2
20091128    10.215     2
20091129    10.243     2
20091130    10.270     2
20091201    10.242     2
20091202    10.257     2
20091203    10.275     2
20091204    10.313     2
20091205    10.259     2
20091206    10.249     2
20091207    10.261     2
20091208    10.281     2
20091209    10.286     2
20091210    10.283     2
20091211    10.256     2
20091212    11.990     2
20091213    13.515     2
20091214    13.500     2
20091215    13.487     2
20091216    13.521     2
20091217    13.490     2
20091218    13.531     2
20091219    13.550     2
20091220    13.532     2
20091221    13.531     2
20091222    13.531     2
20091223    13.929     2
20091224    16.023     2
20091225    16.200     2
20091226    16.132     2
20091227    16.177     2
20091228    16.134     2
20091229    16.183     2
20091230    16.155     2
20091231    16.110     2
20100101    16.134     2
20100102    16.232     2
20100103    16.176     2
20100104    16.197     2
20100105    16.177     2
20100106    17.929     2
20100107    23.873     2
20100108    28.836     2
20100109    30.586     2
20100110    30.524     2
20100111    30.455     2
20100112    23.708     2
20100113    15.582     2
20100114    15.530     2
20100115    15.521     2
20100116    15.508     2
20100117    15.509     2
20100118    15.496     2
20100119    15.471     2
20100120    15.520     2
20100121    13.102     2
20100122    14.858     2
20100123    15.107     2
20100124    15.107     2
20100125    15.081     2
20100126    15.148     2
20100127    27.032     2
20100128    66.521     2
20100129    83.431     2
20100130    89.739     2
20100131   100.810     2
20100201   120.745     2
20100202   120.737     2
20100203   120.794     2
20100204   120.815     2
20100205   120.711     2
20100206   120.672     2
20100207   120.399     2
20100208   120.261     2
20100209   119.989     2
20100210   119.720     2
20100211   119.614     2
20100212   115.722     2
20100213   102.233     2
20100214    93.999     2
20100215    93.840     2
20100216    86.943     2
20100217    82.766     2
20100218    82.545     2
20100219    82.504     2
20100220    82.514     2
20100221    74.960     2
20100222    67.375     2
20100223    67.461     2
20100224    67.248     2
20100225    67.223     2
20100226    67.207     2
20100227    58.944     2
20100228    54.470     2
20100301    54.247     2
20100302    54.470     2
20100303    54.312     2
20100304    50.522     2
20100305    43.448     2
20100306    34.879     2
20100307    23.249     2
20100308    18.287     2
20100309    18.265     2
20100310    18.278     2
20100311    15.363     2
20100312    15.376     2
20100313    15.447     2
20100314    14.230     2
20100315    14.225     2
20100316    14.130     2
20100317    14.104     2
20100318    14.043     2
20100319    14.031     2
20100320    14.023     2
20100321    14.030     2
20100322    14.024     2
20100323    14.036     2
20100324    14.065     2
20100325    14.158     2
20100326    11.097     2
20100327     8.831     2
20100328     8.820     2
20100329     8.807     2
20100330     8.791     2
20100331     8.804     2
20100401     8.823     2
20100402     8.798     2
20100403     8.806     2
20100404     8.824     2
20100405     8.929     2
20100406     8.844     2
20100407     8.898     2
20100408     9.932     2
20100409     9.345     2
20100410     7.531     2
20100411     7.512     2
20100412     7.497     2
20100413     6.940     2
20100414     9.730     2
20100415    10.371     2
20100416    10.372     2
20100417    10.364     2
20100418    10.398     2
20100419    10.406     2
20100420    10.431     2
20100421    10.407     2
20100422    10.382     2
20100423    10.413     2
20100424    10.391     2
20100425    10.381     2
20100426    10.369     2
20100427    10.376     2
20100428    10.357     2
20100429    10.357     2
20100430    10.346     2
20100501    10.356     2
20100502    10.352     2
20100503    10.345     2
20100504    10.290     2
20100505    10.253     2
20100506     9.544     2
20100507     8.889     2
20100508     8.900     2
20100509     8.886     2
20100510     8.834     2
20100511     9.295     2
20100512    11.635     2
20100513    11.618     2
20100514    11.627     2
20100515    11.623     2
20100516    11.624     2
20100517    11.635     2
20100518    11.607     2
20100519    11.598     2
20100520    11.582     2
20100521    11.572     2
20100522    11.551     2
20100523    11.522     2
20100524    11.518     2
20100525    11.506     2
20100526    11.474     2
20100527    11.171     2
20100528     9.513     2
20100529     9.746     2
20100530     9.745     2
20100531     9.836     2
20100601    11.725     2
20100602    14.605     2
20100603    14.588     2
20100604    14.583     2
20100605    14.578     2
20100606    12.776     2
20100607     9.790     2
20100608     9.698     2
20100609     9.655     2
20100610     9.559     2
20100611     9.319     2
20100612     9.164     2
20100613     8.975     2
20100614     8.599     2
20100615     8.506     2
20100616     8.456     2
20100617     8.338     2
20100618     8.020     2
20100619     7.941     2
20100620     7.943     2
20100621     7.934     2
20100622     7.942     2
20100623     7.974     1
20100624     7.947     1
20100625     7.631     1
20100626     7.111     1
20100627     6.435     1
20100628     5.735     1
20100629     5.112     1
20100630     4.573     1
20100701     4.338     1
20100702     4.273     1
20100703     3.911     1
20100704     3.424     1
20100705     2.868     1
20100706     2.294     1
20100707     2.053     1
20100708     2.047     1
20100709     2.033     1
20100710     2.018     1
20100711     1.989     1
20100712     1.980     1
20100713     1.870     1
20100714     1.717     1
20100715     1.471     1
20100716     1.149     1
20100717     0.766     1
20100718     0.419     1
20100719     0.249     1
20100720     0.190     1
20100721     1.356     1
20100722     9.456     1
20100723     9.137     1
20100724     9.205     1
20100725     9.209     1
20100726     9.178     1
20100727     9.185     1
20100728     9.140     1
20100729     9.052     1
20100730     8.959     1
20100731     8.818     1
20100801     8.672     1
20100802     8.556     1
20100803     8.316     1
20100804     8.205     1
20100805     8.218     1
20100806     9.457     1
20100807     8.225     1
20100808     8.214     1
20100809     8.137     1
20100810     7.920     1
20100811     7.658     1
20100812     7.379     1
20100813     7.122     1
20100814     6.801     1
20100815     6.467     1
20100816     6.210     1
20100817     5.859     1
20100818     5.596     1
20100819     5.526     1
20100820     5.449     1
20100821     5.335     1
20100822     5.131     1
20100823     5.035     1
20100824     4.966     1
20100825     4.764     1
20100826     8.528     1
20100827    11.419     1
20100828    11.091     1
20100829    11.076     1
20100830    11.040     1
20100831    11.064     1
20100901    12.990     1
20100902    10.503     1
20100903    10.619     1
20100904    10.702     1
20100905    10.695     1
20100906    10.658     1
20100907    10.677     1
20100908    10.688     1
20100909    10.667     1
20100910    10.650     1
20100911    10.676     1
20100912    10.661     1
20100913    10.646     1
20100914    10.637     1
20100915    10.810     1
20100916    10.854     1
20100917    10.853     1
20100918    10.818     1
20100919    10.819     1
20100920    10.797     1
20100921    10.786     1
20100922    10.810     1
20100923    10.802     1
20100924    10.804     1
20100925    10.805     1
20100926    10.777     1
20100927    13.540     1
20100928    15.939     1
20100929    15.947     1
20100930    15.910     1
20101001    15.901     1
20101002    18.430     1
20101003    20.156     1
20101004    20.183     1
20101005    20.137     1
20101006    38.463     1
20101007    52.390     1
20101008   460.914     1
20101009   707.182     1
20101010   635.304     1
20101011   467.243     1
20101012   244.747     1
20101013    73.749     1
20101014    35.781     1
20101015    21.786     1
20101016    21.629     1
20101017    21.706     1
20101018    18.804     1
20101019    11.459     1
20101020    11.484     1
20101021    11.498     1
20101022    11.511     1
20101023    11.536     1
20101024    11.543     1
20101025    11.525     1
20101026    11.498     1
20101027    11.489     1
20101028    11.491     1
20101029    11.454     1
20101030    11.476     1
20101031    11.479     1
20101101    11.484     1
20101102    11.460     1
20101103    11.465     1
20101104    11.499     1
20101105    11.507     1
20101106    11.508     1
20101107    11.433     1
20101108    11.446     1
20101109    11.510     1
20101110    11.463     1
20101111    11.378     1
20101112    11.402     1
20101113    11.403     1
20101114    11.386     1
20101115    11.362     1
20101116    11.376     1
20101117    11.367     1
20101118    11.330     1
20101119    11.338     1
20101120    11.318     1
20101121    11.339     1
20101122    11.362     1
20101123    11.378     1
20101124    11.313     1
20101125    11.294     1
20101126    11.317     1
20101127    11.337     1
20101128    11.389     1
20101129    11.314     1
20101130    11.283     1
20101201    11.305     1
20101202    11.340     1
20101203    11.303     1
20101204    11.288     1
20101205    11.291     1
20101206    11.278     1
20101207    11.285     1
20101208    11.250     1
20101209    11.256     1
20101210    11.281     1
20101211    11.355     1
20101212    11.293     1
20101213    11.296     1
20101214    11.325     1
20101215    11.317     1
20101216    11.339     1
20101217    11.324     1
20101218    11.351     1
20101219    11.359     1
20101220    11.361     1
20101221    11.341     1
20101222    11.301     1
20101223    11.344     1
20101224    11.393     1
20101225    11.366     1
20101226    11.287     1
20101227    11.284     1
20101228    11.389     1
20101229    11.445     1
20101230    11.467     1
20101231    11.413     1
20110101    11.388     1
20110102    11.399     1
20110103    11.390     1
20110104    11.346     1
20110105    11.608     1
20110106    11.622     1
20110107    11.656     1
20110108    11.673     1
20110109    11.650     1
20110110    11.672     1
20110111    11.687     1
20110112    11.673     1
20110113    11.600     1
20110114    11.504     1
20110115    11.392     1
20110116    11.409     1
20110117    13.570     1
20110118    14.840     1
20110119    17.733     1
20110120    21.391     1
20110121    24.728     1
20110122    26.841     1
20110123    27.396     1
20110124    27.675     1
20110125    29.633     1
20110126    30.860     1
20110127    30.621     1
20110128    39.366     1
20110129    51.885     1
20110130    56.131     1
20110131    55.934     1
20110201    55.645     1
20110202    55.194     1
20110203    54.700     1
20110204    54.364     1
20110205    53.676     1
20110206    52.990     1
20110207    52.324     1
20110208    51.633     1
20110209    50.856     1
20110210    50.188     1
20110211    49.655     1
20110212    48.979     1
20110213    47.979     1
20110214    47.035     1
20110215    48.920     1
20110216    50.947     1
20110217    50.780     1
20110218    50.584     1
20110219    50.064     1
20110220    49.719     1
20110221    49.157     1
20110222    48.338     1
20110223    47.726     1
20110224    47.136     1
20110225    48.379     1
20110226    53.062     1
20110227    49.159     1
20110228    42.104     1
20110301    37.498     2
20110302    37.439     2
20110303    37.471     2
20110304    37.427     2
20110305    37.403     2
20110306    37.416     2
20110307    35.355     2
20110308    32.975     2
20110309    32.946     2
20110310    26.108     2
20110311    22.559     2
20110312    22.673     2
20110313    22.722     2
20110314    22.749     2
20110315    22.725     2
20110316    22.872     2
20110317    22.797     2
20110318    22.839     2
20110319    22.794     2
20110320    22.797     2
20110321    22.861     2
